type,filename,ela_std,ela_mean,log_hf_ratio,tail_70,tail_80,tail_90,spectral_slope,wavelet_cH_std,wavelet_cV_std,wavelet_cD_std,wavelet_cH_energy,wavelet_detail_ratio,lbp_entropy,lbp_uniformity,lbp_mean,lbp_std,gradient_mean,gradient_std,gradient_max,gradient_skew,gradient_kurtosis
FAKE,hard_125_1100.jpg,1.5352388150575333,1.9818666666666669,-3.6659201911513115,-5.786428386981309,-5.015883272498011,-3.8967233844015623,-4.673474320034684,4.349262185997285,4.145754731840208,1.823207575025624,1736667.0104367589,0.0012235867039273546,2.2775978351022794,0.24406547078703705,18.574291666666667,8.716012574148131,5.000563668659402,7.342206408166967,159.19956030090032,6.389142585985214,63.86001614006322
FAKE,hard_146_0110.jpg,0.9031883053818658,0.7715120370370372,-4.081225450779291,-6.047396468984501,-4.551619131995767,-3.335595606092971,-4.8591734061866445,2.683504627830849,2.819682113129092,1.0733472970453781,661136.5654330412,0.00010022821163459414,2.7527312196745144,0.09460273470679012,16.91423888888889,7.074032759060806,3.2079558645009563,5.054862456011212,72.88689868556625,3.5511342052080708,18.764530047753308
FAKE,easy_56_1110.jpg,1.7536627889933687,1.8957944444444443,-3.218471251149331,-6.232591799969207,-5.146572473658995,-4.177592845819361,-4.253067459165829,8.046895364174462,8.628897468087734,3.5313531540554806,5944865.6640016185,0.0007676497043900707,2.48550778298977,0.1853892802314815,17.463658333333335,8.274083457461717,6.792446387538519,9.509699828197256,139.32874793092773,4.4220425711250035,30.08804457892544
FAKE,easy_237_0011.jpg,1.6212644042593787,2.087833333333333,-3.5666800722582153,-5.64786867814151,-3.7308904246446764,1.624168752289043,-4.383713340965082,6.475749308438917,8.711853120910787,3.5681999458957723,3850056.063235874,0.00046960025561246834,2.3086481622273065,0.23268343118827162,18.185180555555554,8.650894613061043,8.146660959937057,9.684345181411407,128.85068878356842,2.762295384668348,11.77726008158044
FAKE,mid_94_1111.jpg,1.0441969734138739,1.1865481481481481,-4.105824775440345,-5.516955645412749,-3.7664360746547065,0.30265619311858855,-4.177629987686938,2.3801078087669025,2.7840901759629713,1.29611238983104,520090.1549332033,6.405827920018386e-05,2.502536945701576,0.16835698771604937,17.77771111111111,7.882898429503995,3.2618951225058272,4.059633082598506,66.19101147436864,3.182379640476364,15.433744165904187
FAKE,easy_239_1110.jpg,1.41611376869765,2.257650000000001,-3.9038523969199836,-5.7340216838712506,-4.6762152596679645,-2.5448986694725053,-5.0015465334921405,4.4949715588074755,4.415878136354314,1.6289388248216896,1854980.73178003,0.00040140322613097386,2.433501802066251,0.20750188288580246,17.709888888888887,8.883162724370997,6.547533742516057,6.351734601364357,84.16204607778973,2.939024062005526,13.790088011564489
FAKE,hard_11_1100.jpg,1.3885676563622815,1.5101342592592593,-3.233514924792938,-6.376572420527927,-5.720880574743601,-5.34298707225175,-4.019974905138101,7.310250774798143,5.878363218205402,3.5947662829405234,4906251.529928309,0.000904333613842171,2.631499508868744,0.135601527191358,16.595158333333334,7.69499046295254,5.416108757855149,8.80238059376719,125.96229594604887,3.5305466434628965,16.73771235885596
FAKE,mid_34_1111.jpg,1.5446125795226504,1.7238462962962966,-3.1951187137986254,-3.821347207311949,-3.718230267636577,-1.9838094974123996,-2.0258984168707244,3.738486674911408,3.8698866598869275,3.3059517780004275,1283148.6034113457,0.00016858746356582667,2.643542582949884,0.1358466688117284,16.533505555555557,7.622494097514003,4.128758899957173,5.356971180042153,70.75485849042452,3.273338731753226,14.93526437714134
FAKE,easy_214_0011.jpg,2.1538004546751335,2.925637962962963,-2.538922742865653,-4.687645182333039,-4.797374889285542,-3.1859332102641056,-2.217066769567034,14.394753202426514,14.46318532280841,10.101762808143858,19023650.48909045,0.002488655059014701,1.6805350508323578,0.3974199083333333,20.121277777777777,8.648924951213786,10.998017605503598,12.989924904587044,172.53985046939155,2.9638350578391006,13.168254113522242
FAKE,hard_142_1110.jpg,0.9345452303657921,0.902859259259259,-3.3348110044062627,-5.266090656919379,-4.412929790214344,-4.218131196474316,-3.4612533510774957,4.258995484805426,6.343355723681343,3.047649425512691,1665328.0494002772,0.0002357944526677443,2.6328340960246908,0.14519484203703706,17.186158333333335,7.930468535089315,5.134852578533617,6.892599400569184,138.2208377922808,2.766823518072309,13.346204542356034
FAKE,hard_18_1111.jpg,2.2511627120333584,2.8168222222222217,-2.4808061569641717,-3.2454883790186106,-3.3090919675661405,-2.3434827877907143,-1.9223431713456154,10.984085843474306,10.813500753038362,8.550706794640476,11076791.872111943,0.0015171131909228518,2.1285226396779535,0.28175976493827154,18.915908333333334,8.487534862139988,8.86392793134539,10.23640753715892,132.66970264532893,2.288538404779487,7.588767122349816
FAKE,easy_162_0001.jpg,1.4299651588559206,1.6045962962962963,-3.3270981430224467,-6.657217987966808,-4.884714669912559,-1.0675196531152495,-4.263193077913913,7.281819634042481,8.308574234406766,3.5845064106105533,4868182.010789515,0.0007455015554887509,2.153559589114731,0.2774894433641975,18.890261111111112,8.558114514478765,5.810469376721534,9.471572477974005,159.3643623900902,5.1986227245173104,40.22053537396165
FAKE,mid_419_0011.jpg,0.7842979624009634,1.134250925925926,-4.296046132362643,-2.4348659692404366,-0.461173992965604,0.9592186914106594,-5.14502115574169,1.1548037030316125,1.0091510820926226,0.3730605972733653,122442.07892123703,2.487901283517713e-05,2.906652350029478,0.07184144171296294,14.222911111111111,6.655984322638529,3.6052513021587322,4.440714625104398,69.21885581256021,3.867001031673171,24.834854431661963
FAKE,mid_155_1100.jpg,1.4296185370872558,1.8167379629629627,-3.4830037730696675,-6.528999797496361,-5.432480522021008,-3.9245776836549546,-4.29044671536358,5.846873127296825,8.616086268924153,3.3548733608440395,3138575.9948544535,0.0003287863290267021,2.2418123332672537,0.2555319484567901,18.48201111111111,8.71170692292777,7.025695931632928,9.401895982466806,114.72249125607411,3.53153618285622,17.48815232565299
FAKE,hard_34_1111.jpg,1.0539832582649717,1.3981824074074074,-3.6316986813427627,-5.244123931520214,-3.944612010157651,-1.7887293443853212,-4.536957018916247,2.8992315917499907,2.8155108246535945,1.23067020856395,771709.5953904295,0.0001751495606505863,2.5748479576218393,0.1720530589814815,17.25345,8.646924744783227,3.6438493620930057,4.1656673826700406,73.74618634207467,4.004136547665597,26.628943679090735
