type,filename,ela_std,ela_mean,ela_max,log_hf_ratio,tail_60,tail_70,tail_80,tail_85,tail_90,spectral_slope,red_mean,red_std,red_skew,red_kurtosis,green_mean,green_std,green_skew,green_kurtosis,blue_mean,blue_std,blue_skew,blue_kurtosis,rg_corr,rb_corr,gb_corr,noise_std,noise_mean,noise_max,wavelet_cH_std,wavelet_cV_std,wavelet_cD_std,wavelet_cH_energy,wavelet_detail_ratio,wavelet_cH_mean,wavelet_cV_mean,lbp_entropy,lbp_uniformity,lbp_mean,lbp_std,gradient_mean,gradient_std,gradient_max,gradient_skew,gradient_kurtosis,edge_density
REAL,real_00770.jpg,2.5719666693172187,2.853786111111111,53.666666666666664,-3.190150387674695,-5.427059583981116,-6.299825564748469,-6.794208683218565,-6.454027562783593,-6.491156300580226,-3.2044437806569515,169.641475,70.34833111296906,-0.7551086139189453,-0.7344565024193366,136.61423333333335,68.86463251812694,-0.5433058367941177,-0.9920465844987278,134.11167777777777,64.12160378935009,-0.5025891359172581,-0.8585567789822024,0.9134322990572751,0.892678725469739,0.8869106766219425,114.49834923264147,84.453325,255.0,9.93148793108611,6.496291750128179,5.428979043402897,9055530.489877634,0.0009530091477610611,4.526977266084482,3.298471011831351,2.5254146110183506,0.17433249566358022,17.168641666666666,8.195654437257012,7.362635662085519,10.277713631750762,154.34539189752314,4.00626352543888,23.99694380392159,0.0997
REAL,real_00771.jpg,1.281550330774326,1.6246490740740736,14.0,-3.428179411934004,-5.739185759883998,-5.552306149177562,-4.888294656647084,-4.414290891810826,-3.824969247869144,-3.9094467769117545,111.08763333333333,67.39428473426611,0.5996638167760859,-0.8532599785739641,86.43622777777777,44.162952105347635,0.5939267990945046,-0.5769901844605223,66.02383611111111,38.656535758391584,0.5006947741788467,-0.7892800102212636,0.9582231236309665,0.9150937080033894,0.9494217282794201,112.83850702333524,76.61848333333333,255.0,3.2681367299403465,5.551311358096725,2.278839323263641,980589.4819895739,0.00024907410182174153,1.9374288403655162,3.238184474751425,2.482734965336042,0.18557807182098765,17.5073,8.300516853987668,4.977312559483076,5.186116478604823,98.21023368264633,2.407669622626918,10.45888731818562,0.09961944444444444
REAL,real_00772.jpg,1.4386659106864108,2.180862037037037,14.0,-3.469967506702886,-6.529931896075143,-5.782314518073816,-4.882326340037902,-4.678137851696637,-3.979282587119083,-3.5902443272197133,137.82760555555555,71.03893707084535,-0.5418752758088178,-1.3751264209527332,117.23255,60.944295908894,-0.3275017302094693,-1.2236450097733529,90.29551388888889,60.57711936850346,0.17060105192054173,-1.0728103658418588,0.9577101368304304,0.8880187732192414,0.9756954947909757,119.10012037965743,95.2462,255.0,4.861562788089084,4.877956975850202,2.7600457065691337,2169889.674408471,0.0003182749010866099,3.655229449271163,3.6743136480725056,1.929202730334181,0.3389820687654321,19.488722222222222,8.597006296157566,5.667928241324776,5.140420284489685,77.66112283504533,3.156111799061961,16.548384557316037,0.09953333333333333
REAL,real_00773.jpg,1.205401505761708,1.4752833333333333,22.333333333333332,-3.967043277980393,-8.271768782520814,-4.890470922263468,-3.414068624949355,-2.7770391280046582,-1.3734307216578838,-4.807377593752536,129.54599444444443,69.4218562770798,-0.19074722247543624,-1.5379382058645426,89.32828888888889,61.88471866449108,0.35658602433544917,-1.2388075367938687,82.26138055555556,52.98470282055902,0.6490553956256451,-0.7256628775049974,0.7270499342249842,0.8358009735095232,0.9663053106011096,110.48597118081615,69.5716861111111,255.0,2.3988363509106727,2.392537367496434,0.9860712954720163,528313.4115474178,0.00010443179542353283,1.4719616513325315,1.6377701973733783,2.482796120295657,0.18625809240740743,17.469852777777778,8.39607891488594,3.652195509143305,4.615977525784655,61.53251173160413,4.331801549671248,27.57768509116272,0.0992
REAL,real_00774.jpg,0.835658685978494,1.1829925925925922,11.333333333333334,-4.107899649999047,-7.928325216866323,-3.8953526949570834,-2.115396177233366,-1.3287702391011513,0.30508229425969313,-4.821684547662532,131.3964,53.65159286582272,-0.5303945789387421,-0.7876878468712758,91.23336944444445,41.000959437719395,-0.09015580334004904,-1.5363892639378323,76.21606666666666,38.549769399454405,0.1803624256384793,-1.4923284937157988,0.9406800922046181,0.8688493815585482,0.9787118465304675,106.12243314933984,61.01705277777778,255.0,1.7400637945951054,1.3350565412983353,0.5729802354372886,277982.7779852417,6.160734933561014e-05,1.0654805823333509,0.9751258871545649,2.6652459528729415,0.12972279858024693,16.316555555555556,7.859952171343187,3.141046899418248,3.5252960967980336,44.51123453691214,3.689319422550718,21.545548764302822,0.09930833333333333
REAL,real_00775.jpg,1.5379416213090462,1.8139824074074076,24.333333333333332,-3.1608619700575513,-6.274605316696174,-6.123468174319893,-5.238082158774199,-4.75861607601688,-4.4701821755181035,-3.7247198590826307,93.33912222222222,74.2553756490738,0.18517497454985626,-1.4487772716821203,78.74983888888889,63.94287830622856,0.4674715485291525,-1.0276033061932468,76.17234444444445,60.89506842514901,0.6453552313108717,-0.7246828547643953,0.9611431914206932,0.9255098686952808,0.9923900619664953,116.35249244815724,89.26046111111111,255.0,6.986301336646925,8.256990542652957,3.9742073269423677,4481051.19848022,0.0010871167750825517,3.579604989245046,4.576786751594519,2.170719463258553,0.2693318317746914,19.067108333333334,8.425351580164177,6.6378871653974265,8.202188805536867,94.41530596253978,2.550668503892707,8.815793497597447,0.09994444444444445
REAL,real_00776.jpg,1.2009107781662685,1.794887037037037,12.666666666666666,-3.647645513501214,-7.832978597784487,-6.08853490948825,-5.172065416912208,-4.903685351503352,-4.12878675193854,-4.737746666867709,102.24271666666667,54.4082790856701,0.0007835300219506045,-1.3459474448415618,82.6284888888889,46.81991191487381,0.9364263979327184,0.3032055897703847,79.118525,47.28589482125295,1.2139162063047901,1.0418737956096145,0.837172311088397,0.7830734290175141,0.9878397547541065,119.76370793724409,97.93631666666667,255.0,3.844487360789405,5.2976024437315745,1.9351746853396783,1356944.8835639337,0.00036074350003745,2.8934424140226835,3.6941455639849927,2.1379144427587864,0.2826146438425926,18.799311111111113,8.839733315037716,5.751852468447474,5.085055799769579,104.0,3.301132496313459,20.322312607045323,0.09999444444444444
REAL,real_00777.jpg,2.0661366549357276,2.09662037037037,39.0,-3.382598516201258,-6.913312001609497,-5.899119853099929,-4.850830585483794,-4.170786688257072,-3.730765401901365,-3.7437364789028327,87.44041944444444,71.3474924432189,0.5820171908290043,-0.9325155563954595,100.16596111111112,71.63577548356561,0.598118654275558,-0.7979796619514401,60.86196944444445,65.17372685803484,1.2410048308674912,0.5826050264612204,0.6116034336968329,0.9325228642976241,0.770052695278937,113.00447150320811,76.77975833333333,255.0,4.867359070723705,6.648455002479699,2.845633408904044,2175085.7298216647,0.00046832638165172257,2.3347611784136935,3.3541719795432328,2.3918270489548368,0.21050631287037036,18.054875,8.272355727961083,4.874913005087702,6.154994776019458,96.00130207450313,3.698656858070731,21.546940598233366,0.09966666666666667
REAL,real_00778.jpg,1.6664745344788074,2.2441361111111116,19.333333333333332,-3.1813675357782185,-7.261172570961082,-7.513360677638096,-5.567695193399254,-4.4821071118831055,-2.323104220923665,-4.1692563064277035,137.27246944444445,59.71354803338334,-0.33692272661909495,-1.0701825732412824,115.42234722222223,54.46790729963525,-0.2309421875408136,-1.3355867586103263,83.64644166666666,48.31793271141606,0.026430626307346723,-1.228860994471543,0.922860987459119,0.9184851064788783,0.9733966842447358,114.27502421777132,85.33683333333333,255.0,4.770828764765478,10.449459217902675,3.6855191657598003,2089653.1598940853,0.0003345199512253365,2.8656362436002905,6.091136507645201,2.0443617095094644,0.30812289217592587,19.17591388888889,8.7134915423871,7.33620288457057,8.662261068552006,109.21652805322096,2.478517069025205,8.69949264306248,0.09984444444444444
REAL,real_00779.jpg,1.4807353329343753,1.9498148148148156,21.0,-3.7428985671065136,-7.635306906245078,-5.736737860171841,-4.632749036047463,-3.802719939433107,-3.13876887910881,-4.8375303965972005,81.11885833333334,76.77631950403384,0.3896969387524978,-1.6104628904296274,98.88121111111111,54.452985840793474,0.23209493042301785,-1.435325162576735,78.29476111111111,46.43754179658521,0.6421063722928343,-0.6775489262688064,0.8064331675177169,0.8185241724900851,0.9729297899696437,117.03835392849103,88.82121944444444,255.0,3.2942804043010536,4.731938501751154,1.6923435685387325,996339.4766651281,0.00023156473235969429,2.308425208074161,2.9167272892749443,2.3354595579966175,0.22666631569444445,18.049322222222223,8.69509923185057,5.6127802464074605,6.6096543437934105,90.67110895980042,3.3712613809726446,16.513765629292116,0.09973333333333333
REAL,real_00780.jpg,1.0343783564005073,1.392175,17.0,-3.983236331668363,-7.541455844855105,-5.158535649728689,-3.994978582349167,-3.646898845299974,-2.5699022986239606,-4.637190959833063,112.06253333333333,65.42759319043712,0.08681667881406872,-1.489837202444777,88.76186111111112,54.78924819385075,0.23916911478250585,-1.489461028462765,80.12470277777778,50.636113888930794,0.38972243074348706,-1.338374045877248,0.9496261838588903,0.8756492159890079,0.9727152106182013,110.47077810273659,69.59878055555555,255.0,2.2620705938058525,2.944088202528987,1.124737113974729,469783.3703631096,0.00010439667912703038,1.4831626353975766,1.854267651714493,2.5667103935028037,0.16168729805555554,17.088694444444446,8.205841074501086,3.863339743509058,4.4173869442366325,58.450834040242746,2.997354260087407,13.643660058158599,0.09965833333333333
REAL,real_00781.jpg,1.0680665004496286,1.0944444444444446,12.0,-4.010692135417904,-6.840504632488959,-6.364912722861155,-6.569564731227291,-6.3035654802309855,-5.305736690272169,-4.916515748192329,217.32132777777778,35.43449196307816,-2.5629717357621855,7.86842387675928,187.85692777777777,43.46051991693541,-1.494393827973924,2.7972264730525627,160.5107361111111,50.419302479444276,-0.8603631696571886,1.0477765772464016,0.9195783430224276,0.8573489977179384,0.9817021311845303,99.60587870954188,52.711394444444444,255.0,3.3888365164199916,2.9728086320406617,1.5328935389596798,1054356.6846722788,7.280563287686774e-05,1.7379958419780046,1.599689706754053,2.66746480160974,0.12960743907407407,17.46238888888889,7.753026424413522,3.846708807124917,5.679373323984573,90.11797822854217,3.368795672971774,17.125349103658127,0.09930555555555555
REAL,real_00782.jpg,1.1637180833903629,1.367512962962963,24.0,-4.167499954994441,-7.587791646483124,-4.884871534345432,-2.8799345721243075,-2.098614509067949,-1.4735017375943777,-4.9426190536207555,108.68845555555555,73.97033189847296,0.5987483256968426,-1.1067859447250736,91.32396944444444,59.14384998477262,0.5219165611774768,-1.008611000316136,75.05995833333333,65.64428541599064,0.4546451787519301,-1.2869611825703617,0.9354219270186414,0.7810237320591448,0.9299056157652756,108.21138118813768,66.13599722222222,255.0,2.9876805870737533,3.797040910405699,1.057569556491114,819508.8702582011,0.00017383679984595178,1.4868962638754584,1.9478885439912317,2.661926373169258,0.1242736885648148,16.158875,7.603805360252013,4.431925774997343,5.8923510241312735,91.21403400793103,3.171466696583603,14.777947064300584,0.09981666666666666
REAL,real_00783.jpg,1.869327168716133,2.1769351851851853,23.0,-2.799057971145186,-3.689337116411264,-3.9237210355919863,-3.6265296897360737,-3.087221158569532,-1.220684737116921,-2.3095536543795636,102.474325,85.8990467332628,0.20964848441239592,-1.4861283431280294,62.19865277777778,58.15100291354964,0.558087566864914,-0.9826881670577223,49.54123888888889,49.511538884257845,0.8510868328941609,-0.17988214993336715,0.9763806587227262,0.9393987115787472,0.9771311028650217,118.64908757942823,95.28905,255.0,7.422402994905563,7.598343557313051,5.104253338711982,5057961.7591302935,0.0014574164916033821,4.436283148612604,4.542880264639813,2.025204917711718,0.29593033449074074,19.582625,8.48329540256337,6.289131779504571,7.370889386560792,145.53779577827885,3.72594482850088,24.200477233393112,0.09996666666666666
REAL,real_00784.jpg,1.393913406127719,1.6721537037037038,19.333333333333332,-3.963943552867137,-7.284693895990144,-6.64217609840935,-5.943193616168579,-5.603188877215305,-4.148155023984517,-4.67497692368775,118.29915,80.32649122556539,0.08706056037870953,-1.4095534160697438,108.94225277777778,70.34316863485508,0.16397288302642096,-1.12735594809758,96.66173055555555,71.27191389245883,0.5022696008190424,-0.914825913686327,0.9326575917852336,0.9059172658601685,0.9345735295425374,110.08256594905885,73.07973333333334,255.0,5.530479037772394,6.4308567750266254,2.682625276398428,2808088.5248223287,0.00044274241538206233,2.449630724265079,2.8152684739070435,2.6309059493599625,0.12721962023148148,16.064222222222224,7.574940993943674,6.500390730278451,10.678662242910132,141.96918679769917,4.231138044704354,23.998386594120817,0.09986666666666667
REAL,real_00785.jpg,1.035007292572865,1.1248333333333334,13.666666666666666,-3.934457472917383,-8.975031044473136,-5.900274502964029,-4.341202282413636,-4.191270449291154,-4.128557071225994,-4.745470250690252,84.49572222222223,81.91994387158013,0.6052928381187317,-1.2751453131103125,73.5549,71.73754748612008,0.6785882079997962,-1.0943334596968262,69.31425555555556,67.36001991043865,0.7397842701656202,-0.967186774123117,0.9920081843221518,0.9859585010693229,0.9960134247072054,105.37557410720542,60.51661388888889,255.0,2.8668390004257387,3.471471654146918,1.3008271156010556,754569.340750856,0.00018147484130046592,1.3004551032484433,1.7098560310816644,2.6766258829718885,0.1224855314814815,17.119119444444443,7.691976844750474,3.654822729671515,5.494304688413347,121.10842249818961,4.763249055363213,37.953223620393786,0.09986111111111111
REAL,real_00786.jpg,1.4305616051460244,1.5664740740740744,26.666666666666668,-3.5671758309974755,-6.647524574651803,-5.279287344090377,-4.274794214436632,-3.8205319859990716,-2.53852255778617,-3.9430832924630104,101.07489722222222,76.53266426003628,0.40310469314410513,-1.3985941448583101,93.39384444444444,75.84367261309586,0.740259562622618,-0.9513295956126728,94.2687,76.66085217283694,0.8360266467543571,-0.8276148030584407,0.9740905868629434,0.9491202912089767,0.9944523183066807,114.19011874161312,79.7943138888889,255.0,4.331240931648887,5.519081405890743,2.3749128748091834,1722312.2797591763,0.00030590228908591513,2.581858872499068,3.2130247382235586,2.2302316694851494,0.24214973623456792,19.068155555555556,8.344675237554,4.981519113863455,6.42325846145533,93.54811596178727,4.116501494199035,25.386079680883167,0.09944444444444445
REAL,real_00787.jpg,1.3374258411796172,1.6277759259259257,16.333333333333332,-3.709231031372912,-7.098093405853572,-5.899909494605766,-4.765330986836375,-3.3894408549958155,-2.679891708196726,-3.9394851142110534,165.66776944444445,61.1726386555311,-0.6360020805913135,-0.8078917586140837,98.86502222222222,51.76736705793156,0.19477424875257818,-0.4215257525343379,58.244547222222224,42.94072955818796,0.9694143520232535,0.7480167457795401,0.94381578215022,0.8280366472493584,0.9484375791299385,105.31682771650657,60.481902777777776,255.0,2.4040588251452575,3.839224431469071,1.890477483093397,530610.4749751643,9.105685527889147e-05,1.3171231452793115,1.9641427563092673,2.574743939962425,0.15338140992283952,16.956577777777778,7.9898653207642125,3.6897152121749617,4.461534861425084,70.69830266703721,3.216482268846358,16.08103820029193,0.0996
REAL,real_00788.jpg,1.421961178028777,1.6370833333333337,19.333333333333332,-3.874982182207721,-6.801095593363841,-5.572317342329671,-4.5008641512096395,-4.075028973197337,-4.94117950182423,-4.408458614448075,118.63866666666667,42.623070818513305,0.2013352517728517,-0.4096683737935467,97.864325,43.339431308950786,0.22213663096378994,-0.7046395624862236,81.69364444444444,44.3898351933841,0.45201421562450794,-0.55378341210529,0.9375634506685483,0.7932761361744922,0.896506034943092,110.8784616826293,71.36481944444445,255.0,3.2588184240545814,2.914650705758811,1.4490580557844146,975004.677009745,0.00021820943670278252,1.9801445190274858,1.863030410914824,2.5232491011526297,0.17794386049382716,17.348894444444444,8.174823844515428,4.450297628983048,5.642933908597656,84.47040901996391,3.21860822529072,13.989589086072588,0.099825
REAL,real_00789.jpg,1.5503115902562021,1.7220722222222222,16.666666666666668,-3.1150122900027344,-7.434570265334285,-5.764376387207003,-4.20428229354641,-2.630439266910292,0.7336650256579713,-3.5416935482379146,65.978275,55.77467423802408,0.8205591070312707,-0.5454845799873302,53.259413888888886,46.98307019544175,0.9767459756050877,0.15723568593932846,55.47873055555556,45.815379609055356,0.779414224929397,-0.2998800681458085,0.9732966906735143,0.8570254506891904,0.9455899298755759,111.82269176087024,74.809725,255.0,8.334205474921616,5.31252980678958,3.183560933330555,6377028.340101229,0.0030573615442675436,3.569343973441385,2.874121152951277,2.1616578051786166,0.26588569064814815,19.22790277777778,8.419400664305233,5.152177019115363,8.177610296299525,118.09000804471138,4.305415186598223,26.748990230860823,0.09986111111111111
REAL,real_00790.jpg,1.31514878400368,1.9383305555555554,13.666666666666666,-3.371121976110275,-6.172472667327183,-5.683166004840771,-5.252761169254424,-5.128819341291083,-6.361320882224815,-3.4858603499751055,105.68266944444444,58.960110467319424,0.43107311831357004,-1.3842374785087435,76.62296944444445,52.51156603458539,0.725844764838299,-0.9480046321013136,66.21029444444444,43.48668153229308,1.0917903603919419,-0.021055206812293115,0.9653511506339535,0.9021508910078112,0.9745556154139614,116.94784921608799,85.49629444444444,255.0,4.270337792783627,4.095746756486802,2.4083729555865685,1674222.480539089,0.0004645115813437258,2.8696907343231164,2.7997654986639673,2.157745418217491,0.2775329289197531,18.769825,8.610956845943912,4.511688663012889,4.945957467382033,86.7827747885489,4.64427022064012,34.702425095555895,0.09995
REAL,real_00791.jpg,0.7154790675508229,0.9409027777777774,7.666666666666667,-4.488213800039858,-6.341366956494982,-3.491126523773315,-2.0044346251508487,-1.6917592572723903,-0.7892659760280242,-5.375688782969778,133.06205,43.91715255667639,-0.8595594409035788,-0.5161994251139408,113.79378333333334,42.509530790397136,-0.7903037479189361,-0.77949090726502,119.57145833333334,49.34005116801312,-0.5580311295972549,-1.165360698776775,0.9835336600145544,0.9353180140851134,0.978282736939431,112.35094259934888,73.45330555555556,255.0,2.462987002663514,2.0865905499583084,0.6041750681722278,556945.8689428323,9.213553852281498e-05,1.384356968809932,1.292385017722534,2.6251354619905953,0.15636316388888888,16.943125,8.852358832596071,3.8932507873586633,5.092139200774512,71.0862152600629,4.444730676037034,27.934586723890195,0.09975555555555556
REAL,real_00792.jpg,1.2011085944572257,1.334033333333333,17.333333333333332,-3.880702220604221,-7.6083791614716265,-6.279550993856023,-4.67752537878048,-3.3539865899310546,-2.0909558146635288,-4.54941474752675,138.41505555555557,89.04683546686869,-0.26191392354602716,-1.5498940682811437,107.4753361111111,62.15347109752087,0.03952627663279154,-1.376892167976622,95.51428333333334,50.99197803345313,0.5060287070955254,-0.6272789748725369,0.9484111289309262,0.8599370671614097,0.96845282903951,110.84235777456509,71.79655555555556,255.0,3.8819412321442006,3.649013936737567,1.557749383638599,1383525.396640018,0.00021039857957451104,1.7875881102657925,1.9045873973058742,2.6819756121373803,0.12605669180555557,16.31086388888889,7.72900056628902,4.814410029983111,6.8926578655905235,105.6882207249228,4.531943034267774,31.058438029850826,0.099425
REAL,real_00793.jpg,1.0185346724303994,1.1275472222222223,23.0,-3.955018528991924,-8.421228631549077,-5.57749320031366,-3.0772362111521283,-1.6296978535856461,-0.8639831039804421,-5.224352029520399,123.67067222222222,57.30502609228099,-0.3313034138473844,-1.2193128101525956,111.554025,65.08289387960419,0.18478574482350732,-1.2817272461920892,91.153825,52.86520559753244,-0.09157650913117794,-1.4270450564042256,0.8223270801418276,0.921744483695672,0.9521455918211941,100.13166369803824,53.50866388888889,255.0,2.9134787380542004,4.386111041798301,1.2856835684664807,779308.3648813876,0.00012905497342872405,1.2515965782052958,1.8731275314925113,2.64152392566749,0.13552852194444442,16.811352777777778,7.859205748886182,3.9781179987607453,6.6163170116800565,133.65066404623659,5.324146673466992,47.45400933632226,0.09973333333333333
REAL,real_00794.jpg,1.0911105224769604,1.4410425925925927,13.0,-4.097824729658191,-7.235218773308313,-5.369892402190396,-4.161916744604121,-2.6933521496756576,-0.580458468124805,-4.812921148444355,117.92703055555556,59.93717669744027,0.044664240541205255,-1.0640904625463183,95.07251666666667,54.97717412405252,0.3231415908149728,-0.9294656717417111,71.79383055555556,56.80020894175342,0.572129480808964,-0.7638747548606086,0.9802860549190069,0.9415681344822717,0.9611865743996949,109.80027895457461,69.22351944444445,255.0,2.6483033103504288,4.079887298962868,1.466565601070408,643903.4405486548,0.000136036508504285,1.4824113322722376,2.216620426948425,2.61752439205292,0.13758459351851848,16.464022222222223,7.845062498126206,4.5415209297894945,5.892606019397489,102.20689800595653,4.402520405442791,32.416914091475356,0.09875277777777777
REAL,real_00795.jpg,1.2731885162287055,1.5318796296296298,19.0,-4.220358598517585,-7.21680393519119,-5.042935320329028,-3.6657807228331336,-2.716994658278495,-0.36455428797718853,-5.212866513550967,143.70029444444444,53.59935223408304,-0.27326872317797707,-0.8410949035456072,125.58503055555556,56.1787329059292,0.022065826360722875,-0.872058746056644,106.82965555555556,64.84501342511682,0.33576357879256785,-0.9154270558724287,0.9778955000457422,0.8995502370048996,0.9576095306583668,108.87866178669734,68.25183611111112,255.0,3.310866298226267,3.2584899508336007,1.1398232111163142,1006397.3375542709,0.00013940164785118472,1.8171549192318253,1.7813620672574475,2.741291497413244,0.11579011024691357,16.08808888888889,7.762266730285604,4.934947480916455,6.0862722603629065,79.00632886041473,3.1921896772567284,15.160132929410814,0.09979166666666667
REAL,real_00796.jpg,1.3852318282291083,1.4704759259259261,13.666666666666666,-3.557685083544264,-7.629777994691885,-6.96056927735402,-4.642380994609564,-3.867807158577412,-3.2009061587201635,-4.850377900668914,136.28403333333333,62.88488091177225,-0.039410488304847134,-1.3872585205779437,130.05074444444443,68.77453241087643,0.03179354759262358,-1.5851686721257878,121.87865277777777,67.27949101295856,0.0868922736128146,-1.6049727868054458,0.9788293485226592,0.9722630189588758,0.9976048289627278,112.2156620891115,77.63718888888889,255.0,7.633190432928037,6.985000861430457,3.208996631215076,5349306.184812234,0.0006651060306932986,3.981299384694494,3.7776859586193123,2.042570369362319,0.29123309266975306,19.465833333333332,8.736172526722825,6.248000193115848,9.600924968641877,135.7249055995251,4.381615142893029,27.930080667740985,0.09987777777777777
REAL,real_00797.jpg,1.8914765485613918,1.769875,17.333333333333332,-2.8081306812500637,-6.065760527426339,-6.635488550866967,-6.960064739303214,-6.164012415085685,-4.961037212280045,-2.733461301596238,102.15933888888888,33.87266162501748,0.9035944106593283,1.2937376620319068,102.517925,46.26747412629857,0.7146537939035498,0.22835690914042495,88.04497777777777,46.52984489430837,1.183972319043373,1.373872826217891,0.9447775102742834,0.8950445729727461,0.9763430897587246,107.28045777992112,68.57130277777777,255.0,8.428557319266282,12.967894977802011,6.009763849718179,6522165.739750307,0.0014835100926069498,4.4708036282212635,5.369543394110694,2.371600175141309,0.19048330328703703,17.90968611111111,7.983086743674362,6.777015289947103,9.15247430928082,117.92476415070755,3.1701527439500556,15.466564008332902,0.099975
REAL,real_00798.jpg,1.7780890398192597,1.7273925925925924,26.0,-2.6353688465561524,-4.533564975363181,-4.9765022998424735,-4.809059387197338,-4.4256796006633765,-4.788167926966933,-2.7678573902618435,57.72752222222222,43.758116076075346,1.4687462565023879,1.6420195820428969,51.00524722222222,35.83741143801782,1.4206978140285544,1.875696015678252,41.13979722222222,27.066168993023027,1.4538550433986082,2.539954146025945,0.9810612319291087,0.9395017190965219,0.980624169788146,112.97608294853576,79.60900277777777,255.0,6.798764414259154,10.566141489624409,5.405295973874888,4243718.060249198,0.0029153300425523577,3.2778196440138068,4.732875245311753,2.19215091103362,0.26036193174382716,18.972091666666667,8.604345253187,6.321041508323797,9.762014795172087,143.19305150739683,3.336552142703637,16.623781853002978,0.09994444444444445
REAL,real_00799.jpg,1.3168542445924685,1.5940768518518513,15.666666666666666,-3.529393718245023,-6.3391548496592955,-4.729141326463081,-3.4520256286837108,-2.284481676628333,-0.06023870498705262,-3.709319967445549,167.34320833333334,68.49891341178694,-1.3389949012323215,0.5433201009298165,141.38879722222222,65.66035109687151,-0.824075229664725,-0.46700707120986706,124.53798055555555,66.08148939612917,-0.3901229949198061,-1.0145144676904734,0.956064867533181,0.9030524081735419,0.9789989999159019,107.2448579370177,65.29160277777778,255.0,3.5798150436823817,5.38062394411864,2.6020332812477927,1176544.855756309,0.0001233600723408962,1.6331646563162265,2.7642256890683727,2.5478994818415197,0.16118351302469133,17.041616666666666,8.084648088799055,4.679349435079892,6.120276918478603,116.10340218959993,3.6643805165108962,23.116459652050438,0.09991111111111112
REAL,real_00800.jpg,1.6040397918078113,1.79966574074074,19.333333333333332,-3.5075743914696735,-6.94811491400166,-6.542870091278588,-5.217785322090368,-4.096534926567585,-2.964064621631323,-4.13336796054114,194.3162638888889,42.66536999250128,-1.122055161013098,0.8244110773604767,165.80882777777776,53.90870825204099,-0.5272532099711991,-0.5180769534345382,146.31246666666667,63.10578409943453,-0.20566662554530438,-0.9838780502588347,0.950420548668109,0.9176626788660204,0.9855919128841655,106.77734996819282,66.564725,255.0,6.812939381964231,5.243373230551764,2.6897595358391997,4261421.563932739,0.00035849654920521915,3.0408606789879538,2.7219153829873557,2.560449157453706,0.15782673794753088,17.255377777777777,8.013292011232583,5.815395380057246,7.8010944863345895,116.67476162392619,3.165753372367782,16.05712771475826,0.09990277777777777
REAL,real_00801.jpg,1.4350288392352013,1.5653027777777775,17.333333333333332,-3.5766044265574544,-5.188986759445467,-4.650132128324615,-3.9213191653376738,-2.719154819313011,0.10345604261207018,-3.8092265017478746,185.49211944444446,57.59567421167014,-0.9469066358789763,-0.4173861934930829,152.01806944444445,60.20361721917509,-0.40164506001335376,-1.2282192210891627,144.98495555555556,59.41328504914838,-0.20943831547815872,-1.3432049187903505,0.8066338238689105,0.759691554191073,0.9893234845516857,106.18623960867451,64.85521666666666,255.0,4.299785356418081,6.637503597155857,3.2528794232052736,1697382.67476237,0.00015746573773261653,2.324340972087255,3.3882014271006136,2.476227584475451,0.1869173612962963,17.702544444444445,8.191217056038488,5.556480884825587,8.08113943828544,127.63718110331331,3.2816219545689402,16.19946384377598,0.09987777777777777
REAL,real_00802.jpg,0.9581497834739405,1.2241787037037037,12.666666666666666,-3.9568703029193544,-9.049193434382591,-5.142720848217276,-3.624340338702003,-3.2517419686738993,-3.0244885634754133,-5.046629518576466,130.99385,60.43713327784637,-0.30517791094666175,-1.4636173797944012,117.39504722222222,56.26758042724655,0.0077220988758634765,-1.3632151569995634,105.16335833333333,56.64312256134345,0.34228897400127833,-1.1237463401223304,0.9580690684260491,0.9117474171345715,0.9849795464303746,105.40673885723342,60.526627777777776,255.0,2.4291034343104996,2.9792866647832037,0.9140830004035254,541723.0086449408,8.256587826042564e-05,1.2819053512168204,1.4856670936624616,2.664659398554117,0.12991799004629628,16.449841666666668,7.737000260468271,3.6159409516657197,4.9913742463774575,110.76551810017412,4.5317616002665275,32.73049437487632,0.09946944444444444
REAL,real_00803.jpg,0.8870256655571853,1.0194675925925922,17.666666666666668,-4.386498503509793,-7.017694096711968,-3.43956070653989,-1.996934820619245,-1.7567470352708725,-2.056112905053857,-4.495070480791648,154.92576944444446,78.99774464672436,-0.33045189958839266,-1.591585225141045,121.875875,67.83797294686754,0.28369268326658986,-1.4659904291050405,121.51603055555556,57.66105983069567,0.545923983262452,-1.172039899706491,0.7004574410180483,0.7464158775500572,0.9651271197417549,89.88237835539258,39.405483333333336,255.0,1.230665630975801,1.4024470396498154,0.5093685762847926,139048.29143286977,1.7744453961083342e-05,0.771963559793639,0.8433216915353252,2.7304613388742145,0.10778207760802469,16.350891666666666,7.4783572939544465,2.3840002287853617,2.9906764597544018,44.5926002830066,3.8312069185846327,23.50725062182303,0.09954444444444445
